Attendance_ID,Employee_ID,Date,Status
4249,1437,2025-08-27,Present
4250,1314,2025-08-09,Absent
4251,1129,2025-08-29,Present
4252,1823,2025-09-08,Leave
4253,1876,2025-08-22,Leave
4254,1267,2025-09-09,Leave
4255,1694,2025-09-04,Absent
4256,1059,2025-08-08,Leave
4257,1073,2025-08-25,Present
4258,1422,2025-07-27,Absent
4259,1888,2025-08-09,Present
4260,1403,2025-08-12,Leave
4261,1077,2025-09-13,Leave
4262,1115,2025-07-28,Present
4263,1303,2025-08-08,Absent
4264,1329,2025-08-01,Present
4265,1263,2025-09-01,Absent
4266,1305,2025-08-23,Absent
4267,1056,2025-09-08,Present
4268,1113,2025-08-24,Leave
4269,1995,2025-07-27,Present
4270,1016,2025-09-03,Present
4271,1210,2025-09-17,Absent
4272,1072,2025-08-19,Absent
4273,1195,2025-09-03,Absent
4274,1062,2025-09-04,Leave
4275,1989,2025-08-08,Absent
4276,1371,2025-09-01,Leave
4277,1476,2025-09-02,Absent
4278,1719,2025-08-07,Present
4279,1630,2025-09-21,Present
4280,1563,2025-08-22,Absent
4281,1516,2025-08-08,Absent
4282,1038,2025-07-28,Present
4283,1922,2025-07-25,Present
4284,1947,2025-09-18,Present
4285,1852,2025-08-19,Present
4286,1829,2025-08-14,Absent
4287,1148,2025-09-16,Absent
4288,1045,2025-09-04,Present
4289,1039,2025-08-11,Absent
4290,1125,2025-08-27,Absent
4291,1972,2025-08-30,Absent
4292,1884,2025-07-28,Leave
4293,1156,2025-09-17,Present
4294,1117,2025-09-18,Present
4295,1394,2025-09-16,Leave
4296,1583,2025-08-25,Leave
4297,1023,2025-08-05,Present
4298,1422,2025-09-06,Absent
4299,1046,2025-08-26,Leave
4300,1266,2025-08-30,Absent
4301,1038,2025-08-10,Present
4302,1593,2025-07-27,Present
4303,1988,2025-08-18,Leave
4304,1063,2025-08-18,Leave
4305,1378,2025-08-05,Present
4306,1011,2025-08-24,Absent
4307,1754,2025-09-04,Absent
4308,1320,2025-08-05,Leave
4309,1680,2025-09-14,Leave
4310,1819,2025-08-07,Present
4311,1162,2025-08-21,Leave
4312,1777,2025-08-01,Present
4313,1225,2025-09-15,Leave
4314,1750,2025-08-08,Leave
4315,1307,2025-08-05,Present
4316,1265,2025-08-08,Present
4317,1953,2025-08-19,Leave
4318,1480,2025-07-26,Absent
4319,1816,2025-08-31,Present
4320,1014,2025-08-04,Present
4321,1375,2025-07-27,Absent
4322,1546,2025-08-20,Absent
4323,1598,2025-09-11,Leave
4324,1577,2025-08-15,Absent
4325,1341,2025-09-18,Leave
4326,1145,2025-08-27,Absent
4327,1908,2025-09-17,Leave
4328,1134,2025-08-03,Present
4329,1005,2025-07-29,Present
4330,1954,2025-09-12,Absent
4331,1255,2025-08-13,Leave
4332,1323,2025-08-04,Leave
4333,1351,2025-09-07,Leave
4334,1720,2025-08-09,Present
4335,1308,2025-09-08,Leave
4336,1385,2025-09-16,Present
4337,1649,2025-09-11,Present
4338,1737,2025-09-03,Absent
4339,1765,2025-08-03,Leave
4340,1247,2025-07-29,Absent
4341,1059,2025-09-20,Leave
4342,1248,2025-08-17,Present
4343,1818,2025-07-29,Present
4344,1121,2025-09-04,Leave
4345,1640,2025-09-03,Present
4346,1991,2025-08-02,Present
4347,1066,2025-09-17,Present
4348,1153,2025-08-24,Present
4349,1156,2025-08-07,Leave
4350,1575,2025-08-30,Present
4351,1491,2025-09-04,Leave
4352,1331,2025-08-01,Present
4353,1403,2025-08-18,Absent
4354,1598,2025-08-21,Leave
4355,1934,2025-08-06,Absent
4356,1609,2025-08-15,Leave
4357,1195,2025-09-08,Present
4358,1301,2025-08-23,Absent
4359,1841,2025-07-25,Absent
4360,1829,2025-07-29,Leave
4361,1904,2025-09-19,Absent
4362,1710,2025-08-15,Leave
4363,1612,2025-08-23,Absent
4364,1549,2025-08-08,Absent
4365,1018,2025-08-03,Present
4366,1943,2025-07-28,Leave
4367,1220,2025-08-20,Present
4368,1031,2025-09-15,Leave
4369,1660,2025-08-15,Present
4370,1231,2025-09-10,Present
4371,1055,2025-07-29,Present
4372,1415,2025-07-28,Leave
4373,1486,2025-08-14,Absent
4374,1539,2025-09-23,Leave
4375,1061,2025-08-07,Present
4376,1660,2025-08-04,Leave
4377,1337,2025-08-26,Absent
4378,1378,2025-09-09,Leave
4379,1370,2025-09-07,Present
4380,1224,2025-09-04,Present
4381,1626,2025-09-08,Leave
4382,1454,2025-09-22,Absent
4383,1850,2025-09-18,Leave
4384,1759,2025-09-22,Absent
4385,1299,2025-08-26,Absent
4386,1937,2025-09-09,Present
4387,1373,2025-09-20,Leave
4388,1089,2025-07-29,Present
4389,1468,2025-09-06,Present
4390,1412,2025-08-25,Absent
4391,1290,2025-08-06,Leave
4392,1085,2025-08-17,Absent
4393,1918,2025-08-17,Present
4394,1144,2025-08-12,Present
4395,1754,2025-07-28,Absent
4396,1040,2025-08-01,Absent
4397,1155,2025-09-14,Present
4398,1101,2025-07-25,Absent
4399,1226,2025-09-18,Present
4400,1959,2025-07-29,Present
4401,1667,2025-08-13,Present
4402,1557,2025-09-17,Present
4403,1584,2025-08-19,Absent
4404,1339,2025-09-18,Present
4405,1390,2025-09-23,Present
4406,1071,2025-08-22,Present
4407,1992,2025-08-22,Present
4408,1838,2025-07-25,Absent
4409,1299,2025-09-19,Leave
4410,1976,2025-07-30,Absent
4411,1200,2025-09-03,Present
4412,1556,2025-09-23,Absent
4413,1175,2025-09-19,Absent
4414,1284,2025-08-19,Present
4415,1289,2025-08-23,Absent
4416,1712,2025-08-27,Leave
4417,1469,2025-09-09,Absent
4418,1712,2025-09-09,Leave
4419,1782,2025-09-02,Present
4420,1495,2025-08-13,Leave
4421,1722,2025-08-21,Present
4422,1782,2025-08-31,Absent
4423,1663,2025-08-07,Leave
4424,1987,2025-08-11,Absent
4425,1266,2025-08-09,Absent
4426,1798,2025-09-10,Absent
4427,1346,2025-08-26,Leave
4428,1006,2025-09-19,Leave
4429,1822,2025-09-04,Present
4430,1131,2025-08-09,Present
4431,1906,2025-07-26,Present
4432,1850,2025-08-09,Absent
4433,1154,2025-08-07,Leave
4434,1521,2025-09-23,Absent
4435,1054,2025-08-24,Present
4436,1515,2025-09-13,Leave
4437,1433,2025-08-12,Present
4438,1369,2025-09-20,Absent
4439,1378,2025-08-24,Present
4440,1738,2025-09-03,Leave
4441,1860,2025-07-30,Leave
4442,1513,2025-08-06,Leave
4443,1220,2025-08-29,Present
4444,1236,2025-09-09,Present
4445,1532,2025-07-27,Present
4446,1287,2025-08-07,Absent
4447,1042,2025-08-19,Present
4448,1327,2025-09-17,Present
4449,1469,2025-07-28,Present
4450,1537,2025-08-21,Absent
4451,1926,2025-08-02,Absent
4452,1385,2025-08-30,Absent
4453,1222,2025-09-05,Absent
4454,1561,2025-08-02,Leave
4455,1353,2025-09-13,Present
4456,1536,2025-09-12,Leave
4457,1335,2025-08-28,Present
4458,1532,2025-09-03,Present
4459,1003,2025-09-03,Leave
4460,1558,2025-08-29,Absent
4461,1055,2025-09-01,Present
4462,1652,2025-08-12,Present
4463,1595,2025-08-19,Present
4464,1432,2025-07-28,Present
4465,1005,2025-09-12,Leave
4466,1190,2025-09-12,Absent
4467,1751,2025-08-24,Absent
4468,1925,2025-09-22,Leave
4469,1332,2025-08-04,Present
4470,1445,2025-08-31,Absent
4471,1665,2025-08-01,Present
4472,1720,2025-09-04,Present
4473,1980,2025-08-24,Leave
4474,1275,2025-07-27,Present
4475,1672,2025-09-12,Present
4476,1045,2025-08-28,Present
4477,1089,2025-09-14,Leave
4478,1375,2025-08-02,Leave
4479,1350,2025-08-16,Present
4480,1280,2025-08-19,Leave
4481,1245,2025-09-04,Absent
4482,1469,2025-09-08,Absent
4483,1113,2025-08-20,Absent
4484,1522,2025-08-15,Absent
4485,1109,2025-09-17,Present
4486,1176,2025-08-03,Leave
4487,1174,2025-08-11,Present
4488,1277,2025-09-03,Absent
4489,1165,2025-08-25,Leave
4490,1499,2025-07-26,Absent
4491,1972,2025-07-31,Leave
4492,1522,2025-07-29,Absent
4493,1050,2025-09-20,Leave
4494,1645,2025-09-17,Present
4495,1176,2025-09-14,Leave
4496,1171,2025-08-04,Absent
4497,1655,2025-08-02,Present
4498,1426,2025-09-06,Absent
4499,1906,2025-08-15,Present
4500,1424,2025-08-22,Absent
4501,1727,2025-08-30,Absent
4502,1446,2025-09-23,Absent
4503,1851,2025-07-29,Leave
4504,1514,2025-09-19,Present
4505,1337,2025-08-01,Present
4506,1291,2025-09-18,Leave
4507,1732,2025-08-16,Absent
4508,1814,2025-08-14,Leave
4509,1598,2025-08-24,Leave
4510,1760,2025-09-12,Leave
4511,1691,2025-09-08,Present
4512,1913,2025-09-10,Present
4513,1469,2025-09-12,Leave
4514,1757,2025-08-28,Absent
4515,1259,2025-08-05,Present
4516,1008,2025-09-18,Leave
4517,1693,2025-08-17,Present
4518,1535,2025-09-03,Leave
4519,1973,2025-08-27,Absent
4520,1821,2025-08-01,Present
4521,1985,2025-08-25,Present
4522,1531,2025-08-14,Present
4523,1706,2025-09-02,Present
4524,1629,2025-07-30,Present
4525,1063,2025-09-16,Present
4526,1713,2025-08-22,Present
4527,1031,2025-08-31,Present
4528,1795,2025-09-19,Leave
4529,1858,2025-08-06,Present
4530,1610,2025-09-20,Present
4531,1516,2025-07-25,Leave
4532,1266,2025-08-13,Present
4533,1011,2025-08-02,Present
4534,1967,2025-09-14,Absent
4535,1938,2025-09-06,Leave
4536,1410,2025-08-24,Leave
4537,1013,2025-09-13,Leave
4538,1813,2025-08-11,Present
4539,1901,2025-09-18,Absent
4540,1262,2025-09-17,Present
4541,1561,2025-08-14,Leave
4542,1288,2025-09-06,Absent
4543,1428,2025-08-12,Absent
4544,1020,2025-09-04,Absent
4545,1844,2025-07-25,Absent
4546,1673,2025-09-10,Leave
4547,1829,2025-09-15,Leave
4548,1736,2025-08-17,Present
4549,1154,2025-08-19,Present
4550,1099,2025-09-04,Absent
4551,1362,2025-09-08,Absent
4552,1912,2025-09-15,Leave
4553,1996,2025-08-09,Absent
4554,1079,2025-08-17,Present
4555,1389,2025-08-18,Present
4556,1617,2025-08-11,Leave
4557,1493,2025-08-10,Present
4558,1416,2025-08-24,Leave
4559,1576,2025-08-25,Absent
4560,1309,2025-07-30,Absent
4561,1026,2025-08-09,Absent
4562,1384,2025-09-04,Leave
4563,1231,2025-08-02,Leave
4564,1559,2025-08-05,Leave
4565,1677,2025-09-13,Absent
4566,1215,2025-08-30,Present
4567,1536,2025-07-29,Present
4568,1106,2025-08-25,Present
4569,1509,2025-08-29,Leave
4570,1458,2025-09-14,Present
4571,1793,2025-09-05,Present
4572,1544,2025-08-08,Leave
4573,1351,2025-07-30,Leave
4574,1068,2025-09-19,Absent
4575,1334,2025-08-07,Present
4576,1592,2025-09-16,Present
4577,1904,2025-09-22,Leave
4578,1168,2025-08-22,Present
4579,1947,2025-09-05,Present
4580,1244,2025-09-08,Present
4581,1263,2025-09-01,Leave
4582,1499,2025-08-17,Leave
4583,1908,2025-09-06,Leave
4584,1118,2025-07-26,Leave
4585,1506,2025-08-18,Present
4586,1586,2025-07-27,Leave
4587,1253,2025-08-15,Present
4588,1241,2025-09-15,Leave
4589,1405,2025-09-12,Leave
4590,1483,2025-08-05,Leave
4591,1035,2025-08-01,Absent
4592,1726,2025-08-17,Leave
4593,1899,2025-09-19,Present
4594,1841,2025-09-15,Leave
4595,1447,2025-09-04,Present
4596,1495,2025-09-05,Present
4597,1339,2025-09-18,Present
4598,1130,2025-08-12,Leave
4599,1954,2025-08-29,Leave
4600,1566,2025-09-08,Absent
4601,1091,2025-09-05,Present
4602,1446,2025-08-16,Leave
4603,1381,2025-08-13,Present
4604,1545,2025-07-31,Absent
4605,1106,2025-07-25,Present
4606,1293,2025-08-20,Absent
4607,1639,2025-09-02,Leave
4608,1397,2025-09-14,Leave
4609,1490,2025-08-08,Absent
4610,1053,2025-07-29,Present
4611,1521,2025-09-20,Absent
4612,1334,2025-08-15,Present
4613,1991,2025-08-08,Absent
4614,1325,2025-08-25,Leave
4615,1751,2025-09-23,Leave
4616,1477,2025-09-08,Absent
4617,1680,2025-08-21,Present
4618,1187,2025-08-26,Present
4619,1269,2025-09-06,Present
4620,1375,2025-09-12,Absent
4621,1750,2025-08-15,Leave
4622,1012,2025-09-01,Absent
4623,1865,2025-09-16,Leave
4624,1920,2025-08-25,Leave
4625,1352,2025-08-05,Present
4626,1049,2025-08-11,Present
4627,1679,2025-09-20,Leave
4628,1330,2025-09-07,Absent
4629,1178,2025-09-03,Leave
4630,1066,2025-09-20,Leave
4631,1809,2025-08-06,Leave
4632,1953,2025-09-11,Leave
4633,1907,2025-09-06,Leave
4634,1209,2025-08-27,Present
4635,1779,2025-09-18,Present
4636,1742,2025-09-01,Absent
4637,1856,2025-09-03,Absent
4638,1927,2025-08-12,Absent
4639,1156,2025-09-23,Leave
4640,1529,2025-08-03,Absent
4641,1924,2025-08-28,Absent
4642,1973,2025-09-23,Present
4643,1675,2025-09-05,Leave
4644,1630,2025-07-27,Leave
4645,1677,2025-08-31,Present
4646,1510,2025-08-09,Absent
4647,1384,2025-09-22,Leave
4648,1236,2025-08-28,Absent
4649,1129,2025-08-11,Absent
4650,1190,2025-09-22,Absent
4651,1366,2025-09-09,Leave
4652,1210,2025-09-07,Leave
4653,1475,2025-09-04,Present
4654,1175,2025-07-28,Leave
4655,1001,2025-08-16,Present
4656,1384,2025-08-14,Absent
4657,1244,2025-09-03,Absent
4658,1649,2025-08-26,Absent
4659,1668,2025-09-03,Leave
4660,1536,2025-08-16,Leave
4661,1871,2025-08-25,Leave
4662,1933,2025-09-03,Leave
4663,1373,2025-08-15,Absent
4664,1877,2025-09-23,Present
4665,1972,2025-08-17,Absent
4666,1601,2025-08-17,Present
4667,1240,2025-09-08,Leave
4668,1871,2025-08-03,Leave
4669,1156,2025-07-28,Absent
4670,1990,2025-08-17,Absent
4671,1718,2025-07-29,Present
4672,1757,2025-09-07,Absent
4673,1941,2025-08-29,Absent
4674,1237,2025-09-07,Absent
4675,1564,2025-07-31,Absent
4676,1974,2025-08-20,Leave
4677,1068,2025-08-10,Leave
4678,1334,2025-08-05,Leave
4679,1898,2025-09-06,Leave
4680,1248,2025-08-24,Leave
4681,1851,2025-08-13,Present
4682,1646,2025-08-12,Present
4683,1165,2025-08-21,Present
4684,1249,2025-08-25,Absent
4685,1599,2025-09-10,Leave
4686,1224,2025-08-21,Absent
4687,1132,2025-09-14,Present
4688,1056,2025-08-24,Leave
4689,1495,2025-08-24,Leave
4690,1514,2025-08-10,Present
4691,1134,2025-08-01,Present
4692,1771,2025-08-15,Present
4693,1218,2025-09-21,Leave
4694,1163,2025-09-15,Leave
4695,1452,2025-07-26,Absent
4696,1138,2025-08-17,Leave
4697,1263,2025-08-30,Leave
4698,1497,2025-09-15,Absent
4699,1521,2025-07-31,Leave
4700,1274,2025-08-30,Present
4701,1205,2025-07-25,Present
4702,1944,2025-08-11,Leave
4703,1582,2025-09-17,Leave
4704,1287,2025-08-06,Present
4705,1823,2025-08-02,Present
4706,1403,2025-07-31,Leave
4707,1188,2025-09-22,Present
4708,1246,2025-09-19,Absent
4709,1730,2025-08-23,Absent
4710,1078,2025-08-09,Leave
4711,1450,2025-08-10,Leave
4712,1984,2025-08-12,Present
4713,1877,2025-09-13,Absent
4714,1587,2025-08-02,Leave
4715,1797,2025-08-20,Leave
4716,1060,2025-09-17,Leave
4717,1154,2025-07-31,Present
4718,1019,2025-08-03,Absent
4719,1253,2025-09-17,Leave
4720,1169,2025-07-25,Absent
4721,1799,2025-08-05,Absent
4722,1724,2025-08-16,Leave
4723,1423,2025-08-05,Present
4724,1986,2025-08-12,Present
4725,1324,2025-08-01,Leave
4726,1477,2025-08-09,Absent
4727,1737,2025-09-10,Absent
4728,1528,2025-08-25,Leave
4729,1305,2025-09-08,Present
4730,1359,2025-09-01,Leave
4731,1196,2025-09-22,Absent
4732,1761,2025-09-09,Leave
4733,1716,2025-08-22,Leave
4734,1672,2025-09-12,Leave
4735,1925,2025-08-23,Absent
4736,1079,2025-09-02,Absent
4737,1131,2025-07-27,Present
4738,1380,2025-09-14,Present
4739,1362,2025-08-08,Leave
4740,1900,2025-09-17,Leave
4741,1201,2025-09-09,Present
4742,1425,2025-09-10,Present
4743,1345,2025-09-16,Absent
4744,1665,2025-07-25,Absent
4745,1536,2025-07-28,Absent
4746,1684,2025-08-10,Present
4747,1190,2025-08-08,Leave
4748,1206,2025-08-03,Present
4749,1932,2025-08-27,Leave
4750,1750,2025-07-27,Leave
4751,1917,2025-08-13,Leave
4752,1572,2025-09-06,Absent
4753,1219,2025-08-04,Present
4754,1146,2025-08-01,Leave
4755,1783,2025-08-13,Absent
4756,1636,2025-09-03,Present
4757,1891,2025-09-10,Present
4758,1459,2025-08-19,Present
4759,1328,2025-08-19,Present
4760,1022,2025-08-04,Absent
4761,1139,2025-08-25,Leave
4762,1910,2025-08-16,Present
4763,1791,2025-08-02,Absent
4764,1346,2025-08-04,Absent
4765,1398,2025-08-02,Absent
4766,1900,2025-09-12,Absent
4767,1994,2025-08-18,Leave
4768,1125,2025-08-11,Present
4769,1367,2025-09-13,Leave
4770,1338,2025-08-14,Leave
4771,1150,2025-09-02,Present
4772,1704,2025-09-03,Leave
4773,1557,2025-09-03,Absent
4774,1973,2025-08-31,Absent
4775,1304,2025-08-10,Present
4776,1012,2025-08-25,Leave
4777,1993,2025-09-05,Leave
4778,1623,2025-09-15,Present
4779,1389,2025-09-16,Present
4780,1042,2025-08-27,Present
4781,1495,2025-08-24,Absent
4782,1011,2025-08-15,Present
4783,1943,2025-08-15,Absent
4784,1259,2025-07-30,Leave
4785,1430,2025-09-05,Leave
4786,1438,2025-09-10,Present
4787,1091,2025-08-31,Leave
4788,1581,2025-07-30,Present
4789,1491,2025-09-12,Absent
4790,1930,2025-07-31,Present
4791,1997,2025-08-16,Leave
4792,1081,2025-09-02,Absent
4793,1688,2025-09-03,Leave
4794,1732,2025-08-26,Leave
4795,1035,2025-09-02,Leave
4796,1570,2025-08-17,Absent
4797,1690,2025-08-22,Present
4798,1684,2025-09-14,Present
4799,1773,2025-08-04,Present
4800,1789,2025-08-22,Absent
4801,1075,2025-09-13,Leave
4802,1241,2025-09-04,Present
4803,1299,2025-08-21,Present
4804,1365,2025-08-24,Absent
4805,1941,2025-07-31,Leave
4806,1685,2025-08-16,Absent
4807,1437,2025-08-03,Leave
4808,1002,2025-09-14,Leave
4809,1057,2025-08-25,Present
4810,1923,2025-09-20,Present
4811,1654,2025-08-01,Present
4812,1349,2025-08-05,Absent
4813,1773,2025-08-26,Absent
4814,1664,2025-08-01,Leave
4815,1768,2025-09-18,Absent
4816,1054,2025-08-05,Leave
4817,1342,2025-08-30,Leave
4818,1820,2025-09-09,Leave
4819,1716,2025-09-15,Present
4820,1559,2025-07-29,Present
4821,1225,2025-09-01,Absent
4822,1692,2025-09-23,Absent
4823,1562,2025-09-22,Leave
4824,1157,2025-08-25,Leave
4825,1062,2025-07-31,Present
4826,1526,2025-08-16,Absent
4827,1687,2025-08-20,Absent
4828,1880,2025-08-30,Leave
4829,1839,2025-07-28,Absent
4830,1206,2025-09-10,Present
4831,1873,2025-08-30,Leave
4832,1842,2025-09-18,Absent
4833,1926,2025-09-23,Leave
4834,1456,2025-09-14,Absent
4835,1578,2025-09-20,Absent
4836,1968,2025-08-22,Absent
4837,1358,2025-09-12,Absent
4838,1212,2025-09-02,Absent
4839,1694,2025-08-21,Present
4840,1270,2025-09-13,Present
4841,1580,2025-08-18,Present
4842,1699,2025-09-07,Present
4843,1734,2025-08-12,Leave
4844,1806,2025-09-08,Leave
4845,1146,2025-09-20,Present
4846,1278,2025-08-21,Leave
4847,1919,2025-07-26,Leave
4848,1914,2025-09-07,Leave
4849,1545,2025-07-27,Leave
4850,1579,2025-09-16,Absent
4851,1658,2025-09-13,Present
4852,1408,2025-08-17,Leave
4853,1162,2025-09-02,Leave
4854,1521,2025-08-06,Leave
4855,1044,2025-09-14,Leave
4856,1188,2025-07-27,Leave
4857,1327,2025-08-02,Present
4858,1305,2025-08-14,Leave
4859,1185,2025-08-14,Present
4860,1502,2025-08-08,Absent
4861,1044,2025-08-09,Present
4862,1402,2025-08-13,Absent
4863,1961,2025-08-29,Leave
4864,1618,2025-09-08,Present
4865,1096,2025-08-14,Leave
4866,1978,2025-09-19,Present
4867,1847,2025-08-02,Leave
4868,1479,2025-08-28,Leave
4869,1564,2025-09-07,Leave
4870,1834,2025-09-05,Present
4871,1083,2025-08-17,Absent
4872,1848,2025-08-29,Present
4873,1366,2025-09-12,Absent
4874,1754,2025-09-02,Absent
4875,1291,2025-09-09,Absent
4876,1584,2025-08-17,Present
4877,1282,2025-07-26,Present
4878,1718,2025-09-02,Present
4879,1333,2025-09-08,Leave
4880,1116,2025-08-27,Absent
4881,1484,2025-09-11,Present
4882,1436,2025-08-18,Absent
4883,1307,2025-09-13,Absent
4884,1973,2025-08-05,Leave
4885,1446,2025-08-20,Leave
4886,1392,2025-09-18,Absent
4887,1075,2025-08-20,Present
4888,1639,2025-08-28,Present
4889,1244,2025-09-12,Present
4890,1003,2025-08-25,Absent
4891,1907,2025-09-16,Absent
4892,1756,2025-09-14,Leave
4893,1669,2025-09-15,Absent
4894,1482,2025-08-11,Present
4895,1090,2025-08-08,Leave
4896,1464,2025-08-17,Leave
4897,1576,2025-08-11,Present
4898,1554,2025-08-24,Absent
4899,1043,2025-09-12,Present
4900,1159,2025-09-16,Leave
4901,1043,2025-09-12,Present
4902,1443,2025-08-25,Leave
4903,1828,2025-07-28,Present
4904,1309,2025-08-02,Present
4905,1087,2025-08-14,Absent
4906,1352,2025-08-09,Absent
4907,1769,2025-08-25,Present
4908,1212,2025-08-05,Leave
4909,1003,2025-08-27,Absent
4910,1320,2025-07-31,Absent
4911,1621,2025-09-08,Absent
4912,1641,2025-09-20,Leave
4913,1703,2025-08-27,Absent
4914,1103,2025-07-31,Absent
4915,1263,2025-08-01,Present
4916,1206,2025-09-22,Present
4917,1461,2025-08-07,Leave
4918,1764,2025-08-25,Present
4919,1372,2025-08-29,Leave
4920,1977,2025-08-05,Absent
4921,1688,2025-08-20,Absent
4922,1398,2025-09-15,Leave
4923,1551,2025-09-11,Leave
4924,1962,2025-08-23,Present
4925,1884,2025-09-07,Present
4926,1833,2025-09-12,Present
4927,1776,2025-08-27,Absent
4928,1642,2025-09-10,Present
4929,1410,2025-08-28,Leave
4930,1198,2025-07-28,Leave
4931,1399,2025-09-21,Present
4932,1805,2025-08-28,Leave
4933,1867,2025-08-15,Absent
4934,1903,2025-09-20,Leave
4935,1489,2025-08-16,Leave
4936,1427,2025-09-06,Leave
4937,1691,2025-08-27,Absent
4938,1392,2025-08-04,Leave
4939,1778,2025-08-12,Leave
4940,1270,2025-07-25,Leave
4941,1875,2025-08-08,Absent
4942,1651,2025-08-13,Leave
4943,1911,2025-08-23,Present
4944,1780,2025-09-09,Absent
4945,1422,2025-08-06,Absent
4946,1009,2025-08-08,Absent
4947,1556,2025-09-18,Leave
4948,1434,2025-09-13,Present
4949,1051,2025-07-30,Absent
4950,1362,2025-08-08,Absent
4951,1109,2025-09-04,Leave
4952,1765,2025-07-31,Absent
4953,1526,2025-09-03,Present
4954,1435,2025-08-08,Present
4955,1661,2025-09-20,Present
4956,1218,2025-07-25,Absent
4957,1163,2025-09-13,Present
4958,1557,2025-08-31,Absent
4959,1849,2025-08-24,Present
4960,1604,2025-08-11,Present
4961,1626,2025-08-27,Absent
4962,1295,2025-08-19,Absent
4963,1773,2025-08-13,Leave
4964,1565,2025-08-13,Leave
4965,1416,2025-07-29,Absent
4966,1410,2025-09-04,Present
4967,1936,2025-09-12,Leave
4968,1787,2025-08-27,Leave
4969,1344,2025-08-18,Present
4970,1269,2025-07-31,Absent
4971,1608,2025-08-06,Present
4972,1581,2025-09-09,Absent
4973,1533,2025-09-05,Absent
4974,1603,2025-08-27,Present
4975,1947,2025-09-10,Present
4976,1552,2025-08-10,Leave
4977,1391,2025-09-04,Present
4978,1199,2025-09-04,Present
4979,1876,2025-08-30,Absent
4980,1253,2025-08-05,Absent
4981,1408,2025-08-29,Absent
4982,1526,2025-09-06,Present
4983,1741,2025-09-21,Present
4984,1477,2025-08-05,Leave
4985,1121,2025-08-09,Absent
4986,1757,2025-07-28,Absent
4987,1633,2025-08-02,Absent
4988,1243,2025-08-17,Present
4989,1446,2025-08-01,Absent
4990,1752,2025-09-05,Present
4991,1077,2025-09-17,Absent
4992,1126,2025-08-24,Present
4993,1766,2025-09-14,Absent
4994,1476,2025-07-28,Absent
4995,1542,2025-08-27,Absent
4996,1896,2025-08-14,Leave
4997,1752,2025-07-29,Present
4998,1397,2025-08-18,Absent
4999,1627,2025-09-17,Leave
5000,1981,2025-07-25,Absent
